Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
13ca8d110fde2421872a8e57c196fd60e5f8b64c,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,App,24,0,3,11,1,1,0,113,0,0,3,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,Utils,60,0,8,19,0,1,0,354,0,0,4,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
fe32bd8779e8286009ca2514d13231cf7cc4ecc3,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Fixed mapping cosmos converter to handle value nodes (#22073)

* Added value query suport to spring data cosmos query annotation

* Fixed mapping cosmos converter regression"
f6094de465f986d4d836a520df52df46cd932c4e,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
f6094de465f986d4d836a520df52df46cd932c4e,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Test Wagon Changes to Determine Install Performance (#22082)

Wagon Changes to Improve Install Performance"
